candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p18_l20p002,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5976545717384166
pseudo_simplex_prob_cv0p18_l20p002,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_prob_cv0p18_l20p002,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_prob_cv0p18_l20p002,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.48080803568949
pseudo_simplex_prob_cv0p18_l20p002,S2,prob,True,"{""anchor"": 1.0}",0.5601204056897082,0.6228153228954334,0.5637742532339824
pseudo_simplex_prob_cv0p18_l20p002,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p18_l20p002,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_prob_cv0p18_l20p01,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5976545717384166
pseudo_simplex_prob_cv0p18_l20p01,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_prob_cv0p18_l20p01,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_prob_cv0p18_l20p01,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.48080803568949
pseudo_simplex_prob_cv0p18_l20p01,S2,prob,True,"{""anchor"": 1.0}",0.5601204056897082,0.6228153228954334,0.5637742532339824
pseudo_simplex_prob_cv0p18_l20p01,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p18_l20p01,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_prob_cv0p18_l20p04,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5976545717384166
pseudo_simplex_prob_cv0p18_l20p04,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_prob_cv0p18_l20p04,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_prob_cv0p18_l20p04,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.48080803568949
pseudo_simplex_prob_cv0p18_l20p04,S2,prob,True,"{""anchor"": 1.0}",0.5601204056897082,0.6228153228954334,0.5637742532339824
pseudo_simplex_prob_cv0p18_l20p04,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p18_l20p04,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_logit_cv0p02_l20p002,Q1,logit,True,"{""anchor"": 0.9224911662020426, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.00034078644179264385, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0003407864417920408, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.0003407864417922162, ""direction_gated_ablation_20260622/core_plus_q2"": 0.00034078644179227647, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.014888361010398822, ""pattern_safe_candidates_20260622/q1_s2down75_s4up75"": 0.014888344600343738, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0003407864417926062, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0003407864417921739, ""pattern_safe_candidates_20260622/q1_s2down50_s4up50"": 0.014888361010398768, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0003407864417920324, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.014888344600343386, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.00034078644179221987, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.0003407864417923722, ""pattern_safe_candidates_20260622/q1_s2down25_s4up25"": 0.014888344600342183}",0.5900576629492882,0.6173091705158159,0.5976184515081392
pseudo_simplex_logit_cv0p02_l20p002,Q2,logit,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_logit_cv0p02_l20p002,Q3,logit,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_logit_cv0p02_l20p002,S1,logit,True,"{""anchor"": 0.9773466920120129, ""direction_gated_ablation_20260622/core_plus_s1"": 0.007551102662660782, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.007551102662660901, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.007551102662665494}",0.49176919276037523,0.44645820479268705,0.48080496643394277
pseudo_simplex_logit_cv0p02_l20p002,S2,logit,True,"{""anchor"": 0.3086458395110651, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.04648240676058143, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.04648240676058141, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.050542513849514414, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.05054241300809258, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.05054241300809241, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.05054241300809258, ""direction_gated_ablation_20260622/core_plus_q2"": 0.05054251384951379, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.04648240676058128, ""direction_gated_ablation_20260622/core_plus_q3"": 0.05054241300809206, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.05054251384951368, ""direction_gated_ablation_20260622/core_plus_s1"": 0.05054241300809219, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.04648240676058083, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.05054251384951392, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.05054241300809239}",0.5551993768269446,0.5962939556418735,0.557966906208404
pseudo_simplex_logit_cv0p02_l20p002,S3,logit,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905735,0.5556745769394565
pseudo_simplex_logit_cv0p02_l20p002,S4,logit,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_logit_cv0p02_l20p01,Q1,logit,True,"{""anchor"": 0.9785945401617948, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.004281097356959201, ""pattern_safe_candidates_20260622/q1_s2down75_s4up75"": 0.004281083883664053, ""pattern_safe_candidates_20260622/q1_s2down50_s4up50"": 0.004281097356959129, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.004281097356959023, ""pattern_safe_candidates_20260622/q1_s2down25_s4up25"": 0.0042810838836637695}",0.5903274246179749,0.6181739646314776,0.597642969525626
pseudo_simplex_logit_cv0p02_l20p01,Q2,logit,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_logit_cv0p02_l20p01,Q3,logit,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_logit_cv0p02_l20p01,S1,logit,True,"{""anchor"": 0.9946299061426707, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0017900312857763495, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0017900312857764172, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.0017900312857766017}",0.49220975537271683,0.44879059509331914,0.48080724812879544
pseudo_simplex_logit_cv0p02_l20p01,S2,logit,True,"{""anchor"": 0.632617874857458, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.0383461244098206, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.03834612440982077, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.0213997617732136, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.02139976177321346, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.02139976177321363, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.02139976177321345, ""direction_gated_ablation_20260622/core_plus_q2"": 0.02139976177321317, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.03834613418094598, ""direction_gated_ablation_20260622/core_plus_q3"": 0.02139976177321344, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.021399761773213354, ""direction_gated_ablation_20260622/core_plus_s1"": 0.02139976177321324, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.038346124409820465, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.02139976177321351, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.021399761773213403}",0.5568808074085791,0.6072234256138698,0.5596870598322682
pseudo_simplex_logit_cv0p02_l20p01,S3,logit,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905735,0.5556745769394565
pseudo_simplex_logit_cv0p02_l20p01,S4,logit,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_logit_cv0p02_l20p04,Q1,logit,True,"{""anchor"": 0.994218827766123, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.0011562308497616617, ""pattern_safe_candidates_20260622/q1_s2down75_s4up75"": 0.0011562308497616166, ""pattern_safe_candidates_20260622/q1_s2down50_s4up50"": 0.0011562308497616294, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.001156248834830456, ""pattern_safe_candidates_20260622/q1_s2down25_s4up25"": 0.0011562308497615192}",0.5903983659938621,0.6184159030505675,0.5976513189883019
pseudo_simplex_logit_cv0p02_l20p04,Q2,logit,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_logit_cv0p02_l20p04,Q3,logit,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_logit_cv0p02_l20p04,S1,logit,True,"{""anchor"": 0.998625538292217, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0004581539025942791, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0004581539025944485, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.0004581539025943364}",0.4923154725487647,0.44935027426063134,0.48080783057525583
