target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q1,4,hist_gb,tiny,recent_class,80,80,0.38940514838796436,2.413617042531497,0.4181697105114215,0.0610614826807652
Q1,0,hist_gb,tiny,recent_resid,80,80,0.20252040756744824,3.295445890188341,0.5933096697406969,0.021417212460309563
Q1,1,hist_gb,tiny,recent_resid,80,80,0.12853003809724428,3.498493446423684,0.6871302208823948,0.01862583242528117
Q1,2,hist_gb,tiny,recent_resid,80,80,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.09845969280401196
Q1,3,hist_gb,tiny,recent_resid,80,80,0.15922850470520497,4.262440537323417,0.8412991435760283,0.11761400134898295
Q1,4,hist_gb,tiny,recent_resid,80,80,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.11278594017112509
Q1,0,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.04966382336690509
Q1,1,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.11398467502193277
Q1,2,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.1468136162485286
Q1,3,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.1340663873415077
Q1,4,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.05671647930854069
Q1,0,hist_gb,smooth,subject_class,160,160,0.7803439410884278,1.381378822297987,0.18248271417243525,0.06319047831112377
Q1,1,hist_gb,smooth,subject_class,160,160,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.03201063438810252
Q1,2,hist_gb,smooth,subject_class,160,160,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.14423513373734423
Q1,3,hist_gb,smooth,subject_class,160,160,0.772075309860778,1.3967627532667717,0.18590042838559823,0.1322532393263332
Q1,4,hist_gb,smooth,subject_class,160,160,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.02922036988416125
Q1,0,hist_gb,smooth,recent_class,160,160,0.4095449895186069,2.3105241127612466,0.4016963569407968,0.01760055526756838
Q1,1,hist_gb,smooth,recent_class,160,160,0.30125428729861015,2.464651984031339,0.4786016867663399,0.02419745446864488
Q1,2,hist_gb,smooth,recent_class,160,160,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.07536872440336237
Q1,3,hist_gb,smooth,recent_class,160,160,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.11976830380245294
Q1,4,hist_gb,smooth,recent_class,160,160,0.38940514838796436,2.413617042531497,0.4181697105114215,0.11496706759010931
Q1,0,hist_gb,smooth,recent_resid,160,160,0.20252040756744824,3.295445890188341,0.5933096697406969,0.020061403498119135
