target,fold,model,param_profile,weight_profile,top_k,features,feature_bank,te_source_count,te_generated_features,stop_policy,stop_iteration,weight_min,weight_max,weight_std,delta_std_val
S4,4,ridge,ridge3,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.1604482896024153,3.172066828332691,0.6148343903904794,4.534262462695224
S4,0,ridge,ridge10,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48154854299660993,1.0931735385339196,0.11729704943169776,1.4102723588216184
S4,1,ridge,ridge10,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48603130130907707,1.1033506518859393,0.1302983741780894,1.3941085336790933
S4,2,ridge,ridge10,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.4881630348234872,1.1081899483601305,0.13262601422900333,1.258709598549203
S4,3,ridge,ridge10,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.5943333610611896,1.0936369670285064,0.11055375733053543,44.069604322007955
S4,4,ridge,ridge10,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48478979983393733,1.10053229130253,0.12956234160402547,3.2076798758016314
S4,0,ridge,ridge10,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.41942908788681826,1.6008627557618682,0.22721070278286115,1.3985516177306807
S4,1,ridge,ridge10,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.4240450081718456,1.6600199286862816,0.23488914561170618,1.4101701402274032
S4,2,ridge,ridge10,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.409841664065536,1.6485606870442666,0.24967815237102733,1.2589929350433076
S4,3,ridge,ridge10,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.5069149082957988,1.682993612692206,0.24959535701041374,46.81060806457231
S4,4,ridge,ridge10,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.41121755953591715,1.6216568900776056,0.25339757883389813,3.0670019364635843
S4,0,ridge,ridge10,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.33921318043537435,2.315049666942955,0.4089792651413975,1.4040240644171378
S4,1,ridge,ridge10,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.24075704053099933,2.509163580591393,0.4902175229500704,1.355395164490416
S4,2,ridge,ridge10,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.24777850484071348,2.653390031682233,0.5500019202772711,1.2774047523495415
S4,3,ridge,ridge10,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.2713645155548448,2.959070667176043,0.5638669680185638,45.08850823069483
S4,4,ridge,ridge10,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.30455183798911,2.4988475123754283,0.4499538987522023,3.391949937437436
S4,0,ridge,ridge10,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.18582441813661865,2.8328877891836615,0.5651425182239408,1.4695468207476916
S4,1,ridge,ridge10,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.11003061329003651,3.0564470892106406,0.6493659030898823,1.3773003761132239
S4,2,ridge,ridge10,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.11614490202519116,3.2670415062593627,0.7443092039282972,1.338473890519992
