target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q3,ridge|logit_newton|ridge10|recent_class|top40,ridge,ridge10,recent_class,40,0.35,0.6822772866671393,0.6573921650087967,0.019596740538938562,0.022700156768043267,0.6895627506079838,0.7000871153175158,0.6942373372103461,0.7498555165983217,0.6096185260715069,0.6573921650087967
Q3,ridge|logit_newton|ridge10|subject_class|top40,ridge,ridge10,subject_class,40,0.35,0.6795586616495495,0.6627800278141126,0.01687811552134877,0.028088019573359158,0.6902132758804903,0.6932496862855871,0.6934438636825803,0.7358500599773965,0.6126173440422108,0.6627800278141126
Q3,ridge|logit_newton|ridge0p3|recent_resid|top120,ridge,ridge0p3,recent_resid,120,0.12,0.6922900512106241,0.6494010683142839,0.029609505082423437,0.014709060073530456,0.6903799674186472,0.724715498055201,0.7040012462540676,0.7559133805032459,0.6252633959276578,0.6494010683142839
Q3,ridge|logit_newton|ridge10|uniform|top80,ridge,ridge10,uniform,80,0.2,0.6918705023414734,0.6483222979164048,0.029189956213272694,0.013630289675651386,0.6906917217324474,0.7128872158936286,0.6999252002593707,0.7695585108152315,0.6274253081926457,0.6483222979164048
Q3,ridge|logit_newton|ridge30|subject_class|top80,ridge,ridge30,subject_class,80,0.2,0.6898148514215438,0.650819962417647,0.027134305293343042,0.0161279541768935,0.6907218131711881,0.705671415948717,0.6987979429003696,0.7654653857671153,0.6275454403035914,0.650819962417647
Q3,ridge|logit_newton|ridge100|recent_class|top120,ridge,ridge100,recent_class,120,0.2,0.6936993012240645,0.648158444575281,0.031018755095863826,0.013466436334527598,0.6914723349533036,0.7166790170400353,0.6986081256321252,0.7686286664184404,0.634879660063524,0.648158444575281
Q3,ridge|logit_newton|ridge10|recent_resid|top40,ridge,ridge10,recent_resid,40,0.35,0.6831510127331546,0.6600553977362794,0.020470466604953885,0.025363389495525968,0.6916020921551687,0.7021551778044152,0.6936918194679198,0.7439184061360117,0.6155794474655679,0.6600553977362794
Q3,ridge|logit_newton|ridge3|uniform|top80,ridge,ridge3,uniform,80,0.2,0.6926354031649579,0.6483757605392992,0.029954857036757154,0.013683752298545793,0.6916092698039974,0.7172616655655419,0.7003864074162328,0.7702214146417731,0.6254888569924277,0.6483757605392992
Q3,ridge|logit_newton|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.35,0.682912449003143,0.6584575124862075,0.020231902874942254,0.023765504245454094,0.691636376177733,0.702701204728447,0.6926515717387471,0.7529204565821619,0.6076572069607473,0.6584575124862075
Q3,ridge|logit_newton|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.35,0.683646746847024,0.6598359230001556,0.02096620071882327,0.02514391475940214,0.6917739189117823,0.7069955470143449,0.6964424379129021,0.7419575660669652,0.612328329624371,0.6598359230001556
Q3,ridge|logit_newton|ridge100|recent_class|top80,ridge,ridge100,recent_class,80,0.2,0.6899211425058779,0.6515972238224904,0.027240596377677173,0.016905215581736965,0.6917957376866006,0.7038894389467523,0.698597340830415,0.7673974527125231,0.6275375774562866,0.6515972238224904
Q3,ridge|logit_newton|ridge0p3|recent_resid|top160,ridge,ridge0p3,recent_resid,160,0.12,0.69426177015159,0.6480082573173094,0.031581224023389254,0.01331624907655593,0.6918194932763848,0.7198597048204469,0.7040271962667374,0.7667145229811271,0.6309128555570271,0.6480082573173094
Q3,ridge|logit_newton|ridge30|subject_class|top160,ridge,ridge30,subject_class,160,0.2,0.6945151698901805,0.6480587571583926,0.03183462376197976,0.013366748917639115,0.6920372392323348,0.7221190833552578,0.6932429601350444,0.7697343056058787,0.6376240759094721,0.6480587571583926
Q3,ridge|logit_newton|ridge3|subject_class|top40,ridge,ridge3,subject_class,40,0.35,0.6799746506645515,0.6649195184413232,0.01729410453635083,0.030227510200569796,0.6923452822006234,0.6969477615753039,0.6934951786459013,0.7334470149866997,0.6110878879810471,0.6649195184413232
Q3,ridge|logit_newton|ridge10|subject_class|top80,ridge,ridge10,subject_class,80,0.2,0.69134316081617,0.6510720397707073,0.028662614687969268,0.01638003152995382,0.6925032563139043,0.7102157537425455,0.7008036825745327,0.766907536206756,0.6267231217664565,0.6510720397707073
Q3,ridge|logit_newton|ridge30|uniform|top120,ridge,ridge30,uniform,120,0.2,0.6951833502329048,0.6478479023391597,0.032502804104704075,0.013155894098406229,0.6925444420716468,0.7243094636004035,0.6985028109114001,0.7690586609489941,0.6342320759064991,0.6478479023391597
Q3,ridge|logit_newton|ridge100|recent_class|top240,ridge,ridge100,recent_class,240,0.2,0.6923442704215904,0.6519867589765932,0.029663724293389704,0.017294750735839748,0.6925513955964091,0.7161644632218699,0.7013952979777676,0.7576208851709775,0.632997946808843,0.6519867589765932
Q3,ridge|logit_newton|ridge100|recent_resid|top160,ridge,ridge100,recent_resid,160,0.2,0.6953111038067898,0.6492621204961905,0.032630557678589134,0.014570112255437029,0.6928637834754274,0.7188750487467626,0.700676440128519,0.7643983302721125,0.6415492057614908,0.6492621204961905
Q3,ridge|logit_newton|ridge30|subject_class|top120,ridge,ridge30,subject_class,120,0.2,0.6945211116119395,0.6491791471862765,0.031840565483738814,0.014487138945523004,0.6929265008726508,0.7204775972709914,0.6990123505808021,0.767208152386246,0.6349940622082685,0.6491791471862765
