target,fold,model,param_profile,weight_profile,top_k,features,stop_policy,stop_iteration,weight_min,weight_max,weight_std,delta_std_val
Q2,3,ridge,ridge1,recent_class,240,240,closed_form_no_early_stopping,,0.3097774387531151,3.5846039522712285,0.5714686056022492,58.57161784914116
Q2,4,ridge,ridge1,recent_class,240,240,closed_form_no_early_stopping,,0.3751457164305051,2.493410384865165,0.4364340713334785,23.340218346572225
Q2,0,ridge,ridge1,recent_resid,240,240,closed_form_no_early_stopping,,0.132322480226849,3.404399135224715,0.5970108873208612,2.400763256422756
Q2,1,ridge,ridge1,recent_resid,240,240,closed_form_no_early_stopping,,0.16221159274616467,3.505311009599088,0.6487573494456341,2.153746916090319
Q2,2,ridge,ridge1,recent_resid,240,240,closed_form_no_early_stopping,,0.1573373182185943,3.5806140576073373,0.7381624138790858,8.837468457518012
Q2,3,ridge,ridge1,recent_resid,240,240,closed_form_no_early_stopping,,0.17151180863371823,4.477963000780776,0.8187636837696609,57.626845326536866
Q2,4,ridge,ridge1,recent_resid,240,240,closed_form_no_early_stopping,,0.2193926798269329,3.4002309737853444,0.6169582197185594,25.713673595551633
Q2,0,ridge,ridge3,uniform,240,240,closed_form_no_early_stopping,,0.6800505861807417,1.090308334038474,0.09877276684483846,1.9982433480008948
Q2,1,ridge,ridge3,uniform,240,240,closed_form_no_early_stopping,,0.7296153527862014,1.0640457107514147,0.07760813808247108,1.9786457271624698
Q2,2,ridge,ridge3,uniform,240,240,closed_form_no_early_stopping,,0.6681516368879491,1.0712310420783362,0.0809528518844321,34.50752521167561
Q2,3,ridge,ridge3,uniform,240,240,closed_form_no_early_stopping,,0.673975953796801,1.0805384821695425,0.0959169703338957,63.50836844835888
Q2,4,ridge,ridge3,uniform,240,240,closed_form_no_early_stopping,,0.6744358742231228,1.081306404821711,0.09335210810805858,22.017954309528655
Q2,0,ridge,ridge3,subject_class,240,240,closed_form_no_early_stopping,,0.48196742571411555,1.742283290176411,0.25594170851319237,2.0912161677802743
Q2,1,ridge,ridge3,subject_class,240,240,closed_form_no_early_stopping,,0.5258255217450353,1.6533500897491538,0.23115740788129044,2.0155366307819382
Q2,2,ridge,ridge3,subject_class,240,240,closed_form_no_early_stopping,,0.5085144597600979,1.5245196503323586,0.19766445842670316,34.50590552979056
Q2,3,ridge,ridge3,subject_class,240,240,closed_form_no_early_stopping,,0.47473390306701185,1.7334161817266802,0.25334211661723577,63.018207513958316
Q2,4,ridge,ridge3,subject_class,240,240,closed_form_no_early_stopping,,0.5177646856437185,1.5264664879664842,0.21412001580593998,20.222699339118524
Q2,0,ridge,ridge3,recent_class,240,240,closed_form_no_early_stopping,,0.2529366599698731,2.8976882511558526,0.4495903421416533,2.099497852024067
Q2,1,ridge,ridge3,recent_class,240,240,closed_form_no_early_stopping,,0.2865305049023316,2.933346578031104,0.4866751845095169,2.009011385461338
Q2,2,ridge,ridge3,recent_class,240,240,closed_form_no_early_stopping,,0.30131988818172717,2.8628349697772157,0.5272301498678945,21.95174583840093
Q2,3,ridge,ridge3,recent_class,240,240,closed_form_no_early_stopping,,0.3097774387531151,3.5846039522712285,0.5714686056022492,55.67896946450395
Q2,4,ridge,ridge3,recent_class,240,240,closed_form_no_early_stopping,,0.3751457164305051,2.493410384865165,0.4364340713334785,24.003534070003948
Q2,0,ridge,ridge3,recent_resid,240,240,closed_form_no_early_stopping,,0.132322480226849,3.404399135224715,0.5970108873208612,2.133795258028989
Q2,1,ridge,ridge3,recent_resid,240,240,closed_form_no_early_stopping,,0.16221159274616467,3.505311009599088,0.6487573494456341,2.1075141687313597
Q2,2,ridge,ridge3,recent_resid,240,240,closed_form_no_early_stopping,,0.1573373182185943,3.5806140576073373,0.7381624138790858,19.955743946346917
Q2,3,ridge,ridge3,recent_resid,240,240,closed_form_no_early_stopping,,0.17151180863371823,4.477963000780776,0.8187636837696609,54.29994692709391
Q2,4,ridge,ridge3,recent_resid,240,240,closed_form_no_early_stopping,,0.2193926798269329,3.4002309737853444,0.6169582197185594,25.67310818498016
Q2,0,ridge,ridge10,uniform,240,240,closed_form_no_early_stopping,,0.6800505861807417,1.090308334038474,0.09877276684483846,1.7370899624782368
Q2,1,ridge,ridge10,uniform,240,240,closed_form_no_early_stopping,,0.7296153527862014,1.0640457107514147,0.07760813808247108,1.8162611694901882
Q2,2,ridge,ridge10,uniform,240,240,closed_form_no_early_stopping,,0.6681516368879491,1.0712310420783362,0.0809528518844321,40.76411922534087
Q2,3,ridge,ridge10,uniform,240,240,closed_form_no_early_stopping,,0.673975953796801,1.0805384821695425,0.0959169703338957,53.03816260016541
Q2,4,ridge,ridge10,uniform,240,240,closed_form_no_early_stopping,,0.6744358742231228,1.081306404821711,0.09335210810805858,21.216237347853586
Q2,0,ridge,ridge10,subject_class,240,240,closed_form_no_early_stopping,,0.48196742571411555,1.742283290176411,0.25594170851319237,1.8105764394006638
Q2,1,ridge,ridge10,subject_class,240,240,closed_form_no_early_stopping,,0.5258255217450353,1.6533500897491538,0.23115740788129044,1.8409344637756218
Q2,2,ridge,ridge10,subject_class,240,240,closed_form_no_early_stopping,,0.5085144597600979,1.5245196503323586,0.19766445842670316,41.78537508501258
Q2,3,ridge,ridge10,subject_class,240,240,closed_form_no_early_stopping,,0.47473390306701185,1.7334161817266802,0.25334211661723577,53.29254525656956
Q2,4,ridge,ridge10,subject_class,240,240,closed_form_no_early_stopping,,0.5177646856437185,1.5264664879664842,0.21412001580593998,19.165558812642058
Q2,0,ridge,ridge10,recent_class,240,240,closed_form_no_early_stopping,,0.2529366599698731,2.8976882511558526,0.4495903421416533,1.8032125711905276
Q2,1,ridge,ridge10,recent_class,240,240,closed_form_no_early_stopping,,0.2865305049023316,2.933346578031104,0.4866751845095169,1.874120975151399
Q2,2,ridge,ridge10,recent_class,240,240,closed_form_no_early_stopping,,0.30131988818172717,2.8628349697772157,0.5272301498678945,29.428612158958256
Q2,3,ridge,ridge10,recent_class,240,240,closed_form_no_early_stopping,,0.3097774387531151,3.5846039522712285,0.5714686056022492,47.99758357269488
Q2,4,ridge,ridge10,recent_class,240,240,closed_form_no_early_stopping,,0.3751457164305051,2.493410384865165,0.4364340713334785,22.772223254853923
Q2,0,ridge,ridge10,recent_resid,240,240,closed_form_no_early_stopping,,0.132322480226849,3.404399135224715,0.5970108873208612,1.8130460385668148
Q2,1,ridge,ridge10,recent_resid,240,240,closed_form_no_early_stopping,,0.16221159274616467,3.505311009599088,0.6487573494456341,1.979501621454982
Q2,2,ridge,ridge10,recent_resid,240,240,closed_form_no_early_stopping,,0.1573373182185943,3.5806140576073373,0.7381624138790858,25.84359747320301
Q2,3,ridge,ridge10,recent_resid,240,240,closed_form_no_early_stopping,,0.17151180863371823,4.477963000780776,0.8187636837696609,45.7900430111818
Q2,4,ridge,ridge10,recent_resid,240,240,closed_form_no_early_stopping,,0.2193926798269329,3.4002309737853444,0.6169582197185594,23.706095455069384
Q2,0,ridge,ridge30,uniform,240,240,closed_form_no_early_stopping,,0.6800505861807417,1.090308334038474,0.09877276684483846,1.5061038260314779
Q2,1,ridge,ridge30,uniform,240,240,closed_form_no_early_stopping,,0.7296153527862014,1.0640457107514147,0.07760813808247108,1.604130162398679
Q2,2,ridge,ridge30,uniform,240,240,closed_form_no_early_stopping,,0.6681516368879491,1.0712310420783362,0.0809528518844321,36.38961160464025
Q2,3,ridge,ridge30,uniform,240,240,closed_form_no_early_stopping,,0.673975953796801,1.0805384821695425,0.0959169703338957,38.3347235216972
Q2,4,ridge,ridge30,uniform,240,240,closed_form_no_early_stopping,,0.6744358742231228,1.081306404821711,0.09335210810805858,18.766319135001293
Q2,0,ridge,ridge30,subject_class,240,240,closed_form_no_early_stopping,,0.48196742571411555,1.742283290176411,0.25594170851319237,1.556317164116293
Q2,1,ridge,ridge30,subject_class,240,240,closed_form_no_early_stopping,,0.5258255217450353,1.6533500897491538,0.23115740788129044,1.6160709821391004
Q2,2,ridge,ridge30,subject_class,240,240,closed_form_no_early_stopping,,0.5085144597600979,1.5245196503323586,0.19766445842670316,38.80749048069097
Q2,3,ridge,ridge30,subject_class,240,240,closed_form_no_early_stopping,,0.47473390306701185,1.7334161817266802,0.25334211661723577,39.192109723432
Q2,4,ridge,ridge30,subject_class,240,240,closed_form_no_early_stopping,,0.5177646856437185,1.5264664879664842,0.21412001580593998,16.850849248237544
Q2,0,ridge,ridge30,recent_class,240,240,closed_form_no_early_stopping,,0.2529366599698731,2.8976882511558526,0.4495903421416533,1.537122217532147
Q2,1,ridge,ridge30,recent_class,240,240,closed_form_no_early_stopping,,0.2865305049023316,2.933346578031104,0.4866751845095169,1.6601933710958932
Q2,2,ridge,ridge30,recent_class,240,240,closed_form_no_early_stopping,,0.30131988818172717,2.8628349697772157,0.5272301498678945,26.88666946053633
Q2,3,ridge,ridge30,recent_class,240,240,closed_form_no_early_stopping,,0.3097774387531151,3.5846039522712285,0.5714686056022492,35.529783688865784
Q2,4,ridge,ridge30,recent_class,240,240,closed_form_no_early_stopping,,0.3751457164305051,2.493410384865165,0.4364340713334785,19.73060251139527
Q2,0,ridge,ridge30,recent_resid,240,240,closed_form_no_early_stopping,,0.132322480226849,3.404399135224715,0.5970108873208612,1.5382890566554743
Q2,1,ridge,ridge30,recent_resid,240,240,closed_form_no_early_stopping,,0.16221159274616467,3.505311009599088,0.6487573494456341,1.7710617159612512
Q2,2,ridge,ridge30,recent_resid,240,240,closed_form_no_early_stopping,,0.1573373182185943,3.5806140576073373,0.7381624138790858,22.627382491348694
Q2,3,ridge,ridge30,recent_resid,240,240,closed_form_no_early_stopping,,0.17151180863371823,4.477963000780776,0.8187636837696609,32.770523271301755
Q2,4,ridge,ridge30,recent_resid,240,240,closed_form_no_early_stopping,,0.2193926798269329,3.4002309737853444,0.6169582197185594,20.13881694611802
Q2,0,ridge,ridge100,uniform,240,240,closed_form_no_early_stopping,,0.6800505861807417,1.090308334038474,0.09877276684483846,1.2986023988287323
Q2,1,ridge,ridge100,uniform,240,240,closed_form_no_early_stopping,,0.7296153527862014,1.0640457107514147,0.07760813808247108,1.3190911437847541
Q2,2,ridge,ridge100,uniform,240,240,closed_form_no_early_stopping,,0.6681516368879491,1.0712310420783362,0.0809528518844321,22.463638703560907
Q2,3,ridge,ridge100,uniform,240,240,closed_form_no_early_stopping,,0.673975953796801,1.0805384821695425,0.0959169703338957,23.294266039966452
Q2,4,ridge,ridge100,uniform,240,240,closed_form_no_early_stopping,,0.6744358742231228,1.081306404821711,0.09335210810805858,16.059558819811137
Q2,0,ridge,ridge100,subject_class,240,240,closed_form_no_early_stopping,,0.48196742571411555,1.742283290176411,0.25594170851319237,1.3312321214652676
Q2,1,ridge,ridge100,subject_class,240,240,closed_form_no_early_stopping,,0.5258255217450353,1.6533500897491538,0.23115740788129044,1.3155384317393823
Q2,2,ridge,ridge100,subject_class,240,240,closed_form_no_early_stopping,,0.5085144597600979,1.5245196503323586,0.19766445842670316,26.103126908939107
Q2,3,ridge,ridge100,subject_class,240,240,closed_form_no_early_stopping,,0.47473390306701185,1.7334161817266802,0.25334211661723577,24.398299020138516
Q2,4,ridge,ridge100,subject_class,240,240,closed_form_no_early_stopping,,0.5177646856437185,1.5264664879664842,0.21412001580593998,14.960024442236385
Q2,0,ridge,ridge100,recent_class,240,240,closed_form_no_early_stopping,,0.2529366599698731,2.8976882511558526,0.4495903421416533,1.2993824542950618
Q2,1,ridge,ridge100,recent_class,240,240,closed_form_no_early_stopping,,0.2865305049023316,2.933346578031104,0.4866751845095169,1.3500464966505399
Q2,2,ridge,ridge100,recent_class,240,240,closed_form_no_early_stopping,,0.30131988818172717,2.8628349697772157,0.5272301498678945,16.553601695173054
Q2,3,ridge,ridge100,recent_class,240,240,closed_form_no_early_stopping,,0.3097774387531151,3.5846039522712285,0.5714686056022492,22.012199825503284
Q2,4,ridge,ridge100,recent_class,240,240,closed_form_no_early_stopping,,0.3751457164305051,2.493410384865165,0.4364340713334785,16.145447900260393
Q2,0,ridge,ridge100,recent_resid,240,240,closed_form_no_early_stopping,,0.132322480226849,3.404399135224715,0.5970108873208612,1.3030836486896937
Q2,1,ridge,ridge100,recent_resid,240,240,closed_form_no_early_stopping,,0.16221159274616467,3.505311009599088,0.6487573494456341,1.4651550996428049
Q2,2,ridge,ridge100,recent_resid,240,240,closed_form_no_early_stopping,,0.1573373182185943,3.5806140576073373,0.7381624138790858,12.915504255141451
Q2,3,ridge,ridge100,recent_resid,240,240,closed_form_no_early_stopping,,0.17151180863371823,4.477963000780776,0.8187636837696609,19.52585741441258
Q2,4,ridge,ridge100,recent_resid,240,240,closed_form_no_early_stopping,,0.2193926798269329,3.4002309737853444,0.6169582197185594,16.146737864201107
Q3,0,ridge,ridge0p3,uniform,40,40,closed_form_no_early_stopping,,0.8163859932861274,1.0875147740140338,0.08713223938658508,1.1227105375153366
Q3,1,ridge,ridge0p3,uniform,40,40,closed_form_no_early_stopping,,0.81621460005012,1.087286459616363,0.07997456637166589,0.6334521558599931
Q3,2,ridge,ridge0p3,uniform,40,40,closed_form_no_early_stopping,,0.807465674120774,1.0756319404512067,0.07376490823625965,0.8311497873819274
Q3,3,ridge,ridge0p3,uniform,40,40,closed_form_no_early_stopping,,0.8076612192834283,1.0683202007829022,0.07075995081515425,0.7765055831772856
Q3,4,ridge,ridge0p3,uniform,40,40,closed_form_no_early_stopping,,0.8096592156583691,1.0785539759211513,0.07734747309725347,1.12431558893046
Q3,0,ridge,ridge0p3,subject_class,40,40,closed_form_no_early_stopping,,0.5469865723200126,1.8005219787645728,0.29599949399694975,1.1921290842113492
Q3,1,ridge,ridge0p3,subject_class,40,40,closed_form_no_early_stopping,,0.5498090295881657,1.7745342158715884,0.2802185650526852,0.6263086755713092
Q3,2,ridge,ridge0p3,subject_class,40,40,closed_form_no_early_stopping,,0.5694480101989158,1.6994598015850746,0.26019655326621405,0.7078132998819273
Q3,3,ridge,ridge0p3,subject_class,40,40,closed_form_no_early_stopping,,0.548206560078599,1.7368374854666486,0.25960363496832334,0.7704425743896623
Q3,4,ridge,ridge0p3,subject_class,40,40,closed_form_no_early_stopping,,0.5656713214464552,1.6857026644480877,0.24321314279841952,1.1253160509726983
Q3,0,ridge,ridge0p3,recent_class,40,40,closed_form_no_early_stopping,,0.3696933504725418,2.98653021049822,0.4770809725879251,1.1102542804010844
Q3,1,ridge,ridge0p3,recent_class,40,40,closed_form_no_early_stopping,,0.2742611012975132,3.10857284526431,0.5322529808383251,0.6566987368693366
Q3,2,ridge,ridge0p3,recent_class,40,40,closed_form_no_early_stopping,,0.2997859447925819,3.1772514096856326,0.5667388362070339,0.8763818380754559
Q3,3,ridge,ridge0p3,recent_class,40,40,closed_form_no_early_stopping,,0.3183773644877361,3.5422683817470695,0.5897006305377613,0.6888486850538571
Q3,4,ridge,ridge0p3,recent_class,40,40,closed_form_no_early_stopping,,0.3679435245025472,2.8631304292729167,0.4436080363507124,1.1599525426550228
Q3,0,ridge,ridge0p3,recent_resid,40,40,closed_form_no_early_stopping,,0.2258860703096299,3.77257647254711,0.6422161135893257,1.0980600400250202
Q3,1,ridge,ridge0p3,recent_resid,40,40,closed_form_no_early_stopping,,0.15726744518125405,3.977109831738266,0.7168986784123328,0.7401488753826373
Q3,2,ridge,ridge0p3,recent_resid,40,40,closed_form_no_early_stopping,,0.1745770787694244,4.139684562934557,0.7860573658600475,0.8552038752340886
Q3,3,ridge,ridge0p3,recent_resid,40,40,closed_form_no_early_stopping,,0.19089286190744154,4.771802613139429,0.8524461904273744,0.71817515964904
Q3,4,ridge,ridge0p3,recent_resid,40,40,closed_form_no_early_stopping,,0.2427391034364419,3.7496367463330893,0.6158608161706959,1.2109504851939215
Q3,0,ridge,ridge1,uniform,40,40,closed_form_no_early_stopping,,0.8163859932861274,1.0875147740140338,0.08713223938658508,0.9100794487062324
Q3,1,ridge,ridge1,uniform,40,40,closed_form_no_early_stopping,,0.81621460005012,1.087286459616363,0.07997456637166589,0.5865245995434588
Q3,2,ridge,ridge1,uniform,40,40,closed_form_no_early_stopping,,0.807465674120774,1.0756319404512067,0.07376490823625965,0.788226495014733
Q3,3,ridge,ridge1,uniform,40,40,closed_form_no_early_stopping,,0.8076612192834283,1.0683202007829022,0.07075995081515425,0.6933195153987756
Q3,4,ridge,ridge1,uniform,40,40,closed_form_no_early_stopping,,0.8096592156583691,1.0785539759211513,0.07734747309725347,1.0498248616857535
Q3,0,ridge,ridge1,subject_class,40,40,closed_form_no_early_stopping,,0.5469865723200126,1.8005219787645728,0.29599949399694975,0.9714754877401409
Q3,1,ridge,ridge1,subject_class,40,40,closed_form_no_early_stopping,,0.5498090295881657,1.7745342158715884,0.2802185650526852,0.5818622639388644
Q3,2,ridge,ridge1,subject_class,40,40,closed_form_no_early_stopping,,0.5694480101989158,1.6994598015850746,0.26019655326621405,0.6613042398730807
Q3,3,ridge,ridge1,subject_class,40,40,closed_form_no_early_stopping,,0.548206560078599,1.7368374854666486,0.25960363496832334,0.7010439131979277
Q3,4,ridge,ridge1,subject_class,40,40,closed_form_no_early_stopping,,0.5656713214464552,1.6857026644480877,0.24321314279841952,1.0369964831640237
Q3,0,ridge,ridge1,recent_class,40,40,closed_form_no_early_stopping,,0.3696933504725418,2.98653021049822,0.4770809725879251,0.9276549882023585
Q3,1,ridge,ridge1,recent_class,40,40,closed_form_no_early_stopping,,0.2742611012975132,3.10857284526431,0.5322529808383251,0.6032352326440467
Q3,2,ridge,ridge1,recent_class,40,40,closed_form_no_early_stopping,,0.2997859447925819,3.1772514096856326,0.5667388362070339,0.8236176832298253
Q3,3,ridge,ridge1,recent_class,40,40,closed_form_no_early_stopping,,0.3183773644877361,3.5422683817470695,0.5897006305377613,0.6154659790522019
Q3,4,ridge,ridge1,recent_class,40,40,closed_form_no_early_stopping,,0.3679435245025472,2.8631304292729167,0.4436080363507124,1.0655278951037142
Q3,0,ridge,ridge1,recent_resid,40,40,closed_form_no_early_stopping,,0.2258860703096299,3.77257647254711,0.6422161135893257,0.9238742878839614
Q3,1,ridge,ridge1,recent_resid,40,40,closed_form_no_early_stopping,,0.15726744518125405,3.977109831738266,0.7168986784123328,0.6721639941078968
Q3,2,ridge,ridge1,recent_resid,40,40,closed_form_no_early_stopping,,0.1745770787694244,4.139684562934557,0.7860573658600475,0.7826600145672075
Q3,3,ridge,ridge1,recent_resid,40,40,closed_form_no_early_stopping,,0.19089286190744154,4.771802613139429,0.8524461904273744,0.6561006069712398
Q3,4,ridge,ridge1,recent_resid,40,40,closed_form_no_early_stopping,,0.2427391034364419,3.7496367463330893,0.6158608161706959,1.1067362287920741
Q3,0,ridge,ridge3,uniform,40,40,closed_form_no_early_stopping,,0.8163859932861274,1.0875147740140338,0.08713223938658508,0.7578778072666283
Q3,1,ridge,ridge3,uniform,40,40,closed_form_no_early_stopping,,0.81621460005012,1.087286459616363,0.07997456637166589,0.5680781848756351
Q3,2,ridge,ridge3,uniform,40,40,closed_form_no_early_stopping,,0.807465674120774,1.0756319404512067,0.07376490823625965,0.7847195379651256
Q3,3,ridge,ridge3,uniform,40,40,closed_form_no_early_stopping,,0.8076612192834283,1.0683202007829022,0.07075995081515425,0.636852121998733
Q3,4,ridge,ridge3,uniform,40,40,closed_form_no_early_stopping,,0.8096592156583691,1.0785539759211513,0.07734747309725347,0.9448134110809765
Q3,0,ridge,ridge3,subject_class,40,40,closed_form_no_early_stopping,,0.5469865723200126,1.8005219787645728,0.29599949399694975,0.8087403709095959
Q3,1,ridge,ridge3,subject_class,40,40,closed_form_no_early_stopping,,0.5498090295881657,1.7745342158715884,0.2802185650526852,0.5600572969681674
Q3,2,ridge,ridge3,subject_class,40,40,closed_form_no_early_stopping,,0.5694480101989158,1.6994598015850746,0.26019655326621405,0.6613732247139327
Q3,3,ridge,ridge3,subject_class,40,40,closed_form_no_early_stopping,,0.548206560078599,1.7368374854666486,0.25960363496832334,0.6471326110568935
Q3,4,ridge,ridge3,subject_class,40,40,closed_form_no_early_stopping,,0.5656713214464552,1.6857026644480877,0.24321314279841952,0.930022468460591
Q3,0,ridge,ridge3,recent_class,40,40,closed_form_no_early_stopping,,0.3696933504725418,2.98653021049822,0.4770809725879251,0.8017424723663561
Q3,1,ridge,ridge3,recent_class,40,40,closed_form_no_early_stopping,,0.2742611012975132,3.10857284526431,0.5322529808383251,0.5849223135686205
Q3,2,ridge,ridge3,recent_class,40,40,closed_form_no_early_stopping,,0.2997859447925819,3.1772514096856326,0.5667388362070339,0.7898897288043395
Q3,3,ridge,ridge3,recent_class,40,40,closed_form_no_early_stopping,,0.3183773644877361,3.5422683817470695,0.5897006305377613,0.5556683763197149
Q3,4,ridge,ridge3,recent_class,40,40,closed_form_no_early_stopping,,0.3679435245025472,2.8631304292729167,0.4436080363507124,0.9432507610017018
Q3,0,ridge,ridge3,recent_resid,40,40,closed_form_no_early_stopping,,0.2258860703096299,3.77257647254711,0.6422161135893257,0.811646124804334
Q3,1,ridge,ridge3,recent_resid,40,40,closed_form_no_early_stopping,,0.15726744518125405,3.977109831738266,0.7168986784123328,0.6495011912309728
Q3,2,ridge,ridge3,recent_resid,40,40,closed_form_no_early_stopping,,0.1745770787694244,4.139684562934557,0.7860573658600475,0.7026041239282419
Q3,3,ridge,ridge3,recent_resid,40,40,closed_form_no_early_stopping,,0.19089286190744154,4.771802613139429,0.8524461904273744,0.6105535411685824
Q3,4,ridge,ridge3,recent_resid,40,40,closed_form_no_early_stopping,,0.2427391034364419,3.7496367463330893,0.6158608161706959,0.9737312859970302
Q3,0,ridge,ridge10,uniform,40,40,closed_form_no_early_stopping,,0.8163859932861274,1.0875147740140338,0.08713223938658508,0.6671535087510279
Q3,1,ridge,ridge10,uniform,40,40,closed_form_no_early_stopping,,0.81621460005012,1.087286459616363,0.07997456637166589,0.5529865360568158
Q3,2,ridge,ridge10,uniform,40,40,closed_form_no_early_stopping,,0.807465674120774,1.0756319404512067,0.07376490823625965,0.7921525605194301
Q3,3,ridge,ridge10,uniform,40,40,closed_form_no_early_stopping,,0.8076612192834283,1.0683202007829022,0.07075995081515425,0.606396535848023
Q3,4,ridge,ridge10,uniform,40,40,closed_form_no_early_stopping,,0.8096592156583691,1.0785539759211513,0.07734747309725347,0.7962559708206086
Q3,0,ridge,ridge10,subject_class,40,40,closed_form_no_early_stopping,,0.5469865723200126,1.8005219787645728,0.29599949399694975,0.7050457165839167
Q3,1,ridge,ridge10,subject_class,40,40,closed_form_no_early_stopping,,0.5498090295881657,1.7745342158715884,0.2802185650526852,0.5418123984974376
Q3,2,ridge,ridge10,subject_class,40,40,closed_form_no_early_stopping,,0.5694480101989158,1.6994598015850746,0.26019655326621405,0.6804224547073331
Q3,3,ridge,ridge10,subject_class,40,40,closed_form_no_early_stopping,,0.548206560078599,1.7368374854666486,0.25960363496832334,0.615684645444235
Q3,4,ridge,ridge10,subject_class,40,40,closed_form_no_early_stopping,,0.5656713214464552,1.6857026644480877,0.24321314279841952,0.7976033171220075
Q3,0,ridge,ridge10,recent_class,40,40,closed_form_no_early_stopping,,0.3696933504725418,2.98653021049822,0.4770809725879251,0.7215517201889028
Q3,1,ridge,ridge10,recent_class,40,40,closed_form_no_early_stopping,,0.2742611012975132,3.10857284526431,0.5322529808383251,0.5827231934797708
Q3,2,ridge,ridge10,recent_class,40,40,closed_form_no_early_stopping,,0.2997859447925819,3.1772514096856326,0.5667388362070339,0.7621258904317784
Q3,3,ridge,ridge10,recent_class,40,40,closed_form_no_early_stopping,,0.3183773644877361,3.5422683817470695,0.5897006305377613,0.5195299211084875
Q3,4,ridge,ridge10,recent_class,40,40,closed_form_no_early_stopping,,0.3679435245025472,2.8631304292729167,0.4436080363507124,0.7996179087018003
Q3,0,ridge,ridge10,recent_resid,40,40,closed_form_no_early_stopping,,0.2258860703096299,3.77257647254711,0.6422161135893257,0.7394862327526953
Q3,1,ridge,ridge10,recent_resid,40,40,closed_form_no_early_stopping,,0.15726744518125405,3.977109831738266,0.7168986784123328,0.6474324438420728
Q3,2,ridge,ridge10,recent_resid,40,40,closed_form_no_early_stopping,,0.1745770787694244,4.139684562934557,0.7860573658600475,0.6211045050322445
Q3,3,ridge,ridge10,recent_resid,40,40,closed_form_no_early_stopping,,0.19089286190744154,4.771802613139429,0.8524461904273744,0.5836383902587932
Q3,4,ridge,ridge10,recent_resid,40,40,closed_form_no_early_stopping,,0.2427391034364419,3.7496367463330893,0.6158608161706959,0.8250059021674807
Q3,0,ridge,ridge30,uniform,40,40,closed_form_no_early_stopping,,0.8163859932861274,1.0875147740140338,0.08713223938658508,0.5849990375897449
Q3,1,ridge,ridge30,uniform,40,40,closed_form_no_early_stopping,,0.81621460005012,1.087286459616363,0.07997456637166589,0.5243669723117831
Q3,2,ridge,ridge30,uniform,40,40,closed_form_no_early_stopping,,0.807465674120774,1.0756319404512067,0.07376490823625965,0.771676732361888
Q3,3,ridge,ridge30,uniform,40,40,closed_form_no_early_stopping,,0.8076612192834283,1.0683202007829022,0.07075995081515425,0.5790030121516829
Q3,4,ridge,ridge30,uniform,40,40,closed_form_no_early_stopping,,0.8096592156583691,1.0785539759211513,0.07734747309725347,0.6713935012205328
Q3,0,ridge,ridge30,subject_class,40,40,closed_form_no_early_stopping,,0.5469865723200126,1.8005219787645728,0.29599949399694975,0.6179631973220238
Q3,1,ridge,ridge30,subject_class,40,40,closed_form_no_early_stopping,,0.5498090295881657,1.7745342158715884,0.2802185650526852,0.512357851809681
Q3,2,ridge,ridge30,subject_class,40,40,closed_form_no_early_stopping,,0.5694480101989158,1.6994598015850746,0.26019655326621405,0.6735085071899568
Q3,3,ridge,ridge30,subject_class,40,40,closed_form_no_early_stopping,,0.548206560078599,1.7368374854666486,0.25960363496832334,0.5915073870678597
Q3,4,ridge,ridge30,subject_class,40,40,closed_form_no_early_stopping,,0.5656713214464552,1.6857026644480877,0.24321314279841952,0.6883703497764186
Q3,0,ridge,ridge30,recent_class,40,40,closed_form_no_early_stopping,,0.3696933504725418,2.98653021049822,0.4770809725879251,0.6388679317344427
Q3,1,ridge,ridge30,recent_class,40,40,closed_form_no_early_stopping,,0.2742611012975132,3.10857284526431,0.5322529808383251,0.567341580949329
Q3,2,ridge,ridge30,recent_class,40,40,closed_form_no_early_stopping,,0.2997859447925819,3.1772514096856326,0.5667388362070339,0.7212249915888947
Q3,3,ridge,ridge30,recent_class,40,40,closed_form_no_early_stopping,,0.3183773644877361,3.5422683817470695,0.5897006305377613,0.4973935878917702
Q3,4,ridge,ridge30,recent_class,40,40,closed_form_no_early_stopping,,0.3679435245025472,2.8631304292729167,0.4436080363507124,0.6836301411194753
Q3,0,ridge,ridge30,recent_resid,40,40,closed_form_no_early_stopping,,0.2258860703096299,3.77257647254711,0.6422161135893257,0.650863875618616
Q3,1,ridge,ridge30,recent_resid,40,40,closed_form_no_early_stopping,,0.15726744518125405,3.977109831738266,0.7168986784123328,0.6329339652265326
Q3,2,ridge,ridge30,recent_resid,40,40,closed_form_no_early_stopping,,0.1745770787694244,4.139684562934557,0.7860573658600475,0.559026639071022
Q3,3,ridge,ridge30,recent_resid,40,40,closed_form_no_early_stopping,,0.19089286190744154,4.771802613139429,0.8524461904273744,0.5609331772686497
Q3,4,ridge,ridge30,recent_resid,40,40,closed_form_no_early_stopping,,0.2427391034364419,3.7496367463330893,0.6158608161706959,0.7023820485636217
Q3,0,ridge,ridge100,uniform,40,40,closed_form_no_early_stopping,,0.8163859932861274,1.0875147740140338,0.08713223938658508,0.4467316734101425
Q3,1,ridge,ridge100,uniform,40,40,closed_form_no_early_stopping,,0.81621460005012,1.087286459616363,0.07997456637166589,0.46675365884439396
Q3,2,ridge,ridge100,uniform,40,40,closed_form_no_early_stopping,,0.807465674120774,1.0756319404512067,0.07376490823625965,0.6988942788367397
