target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q2,1,ridge,ridge30,recent_resid,160,160,0.1580625942308832,3.266252256803107,0.6358221550601525,0.39734047247304144
Q2,2,ridge,ridge30,recent_resid,160,160,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.41420719634637115
Q2,3,ridge,ridge30,recent_resid,160,160,0.19349088632993516,4.056726180846679,0.7943381593091658,5.824584765617116
Q2,4,ridge,ridge30,recent_resid,160,160,0.24662797832864475,3.3499415033179236,0.5981037951475735,2.020611600584945
Q3,0,ridge,ridge1,uniform,80,80,1.0,1.0,0.0,0.31198677572593253
Q3,1,ridge,ridge1,uniform,80,80,1.0,1.0,0.0,0.3142516496691748
Q3,2,ridge,ridge1,uniform,80,80,1.0,1.0,0.0,17.86283356422837
Q3,3,ridge,ridge1,uniform,80,80,1.0,1.0,0.0,0.2893354700365699
Q3,4,ridge,ridge1,uniform,80,80,1.0,1.0,0.0,0.27128080929865817
Q3,0,ridge,ridge1,subject_class,80,80,0.672077299110638,1.686736074513307,0.26356491131756676,0.31242516130541503
Q3,1,ridge,ridge1,subject_class,80,80,0.6760124545853625,1.6635403981964028,0.2459381308092018,0.32224998500995283
Q3,2,ridge,ridge1,subject_class,80,80,0.6987353687696306,1.6078105051890779,0.23313204568885446,18.66206433914216
