candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p08_l20p04,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p08_l20p04,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
pseudo_simplex_prob_cv0p18_l20p002,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5992853020335808
pseudo_simplex_prob_cv0p18_l20p002,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_prob_cv0p18_l20p002,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_prob_cv0p18_l20p002,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.4815635303223689
pseudo_simplex_prob_cv0p18_l20p002,S2,prob,True,"{""anchor"": 0.08338571178198521, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.20049179827480165, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0315141691841444, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.03151416918414669, ""direction_gated_ablation_20260622/core_plus_q2"": 0.03151416918414566, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.031514169184147046, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.20049072958824493, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.20049072958824907, ""direction_gated_ablation_20260622/core_plus_q3"": 0.03151383864677861, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.03151416918414687, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.03151416918414629, ""direction_gated_ablation_20260622/core_plus_s1"": 0.031513838646778085, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.03151416918414744, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.031514169184138116}",0.556333920677367,0.5854871881014571,0.5583634978516409
pseudo_simplex_prob_cv0p18_l20p002,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p18_l20p002,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
pseudo_simplex_prob_cv0p18_l20p01,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5992853020335808
pseudo_simplex_prob_cv0p18_l20p01,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_prob_cv0p18_l20p01,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_prob_cv0p18_l20p01,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.4815635303223689
