target,source,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,tail3_worst,tail3_worst_delta_vs_anchor,fold_std,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q2,logit:anchor:0.20+ridge_residual_last:0.80,0.697019611220712,0.6358135441900294,0.004139754596789502,-0.00227082511037191,0.7968735057274937,-0.0006449743086194282,0.06309512223762583,0.6564473638203775,0.725430568598056,0.6237798821507918,0.7968735057274937,0.7012080439188031,0.6358135441900294
Q2,logit:ridge_residual_last:0.80+knn_targetwise_guarded:0.20,0.697019611220712,0.6358135441900294,0.004139754596789502,-0.00227082511037191,0.7968735057274937,-0.0006449743086194282,0.06309512223762583,0.6564473638203775,0.725430568598056,0.6237798821507918,0.7968735057274937,0.7012080439188032,0.6358135441900294
Q2,arith:ridge_residual_composite:0.20+ridge_residual_last:0.80,0.6976093911370032,0.6357551144664689,0.004729534513080669,-0.002329254833932426,0.7965536946048423,-0.0009647854312708759,0.06342031394669256,0.6566536644878735,0.7267230206826222,0.6227434126451553,0.7965536946048423,0.7041755894639248,0.6357551144664689
Q2,logit:ridge_residual_composite:0.20+ridge_residual_last:0.80,0.6976812783237643,0.6357452620493963,0.004801421699841768,-0.002339107251005057,0.7965655390723287,-0.0009529409637843989,0.06343543150640928,0.6566851261636156,0.7267450480242214,0.6227432603827309,0.7965655390723287,0.7045059810549533,0.6357452620493963
Q2,ridge_residual_last,0.6987415814488945,0.6356930614589933,0.005861724824972048,-0.0023913078414080635,0.7971830155231797,-0.0003354645129334255,0.06406342737091772,0.6574556655066073,0.7293537135195803,0.6222499048566729,0.7971830155231797,0.7069709003915488,0.6356930614589933
Q3,anchor,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,ridge_residual_full,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,knn_targetwise_guarded,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.20+ridge_residual_full:0.80,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.35+ridge_residual_full:0.65,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.50+ridge_residual_full:0.50,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.65+ridge_residual_full:0.35,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.80+ridge_residual_full:0.20,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.03278132035274703,0.6442038137020795,0.6945061214538464,0.6727576578357086,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.20+ridge_residual_full:0.80,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.35+ridge_residual_full:0.65,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.50+ridge_residual_full:0.50,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.65+ridge_residual_full:0.35,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.80+ridge_residual_full:0.20,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.20+knn_targetwise_guarded:0.80,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.35+knn_targetwise_guarded:0.65,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.50+knn_targetwise_guarded:0.50,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.65+knn_targetwise_guarded:0.35,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.80+knn_targetwise_guarded:0.20,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.03278132035274703,0.6442038137020795,0.6945061214538464,0.6727576578357086,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.20+knn_targetwise_guarded:0.80,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.35+knn_targetwise_guarded:0.65,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.50+knn_targetwise_guarded:0.50,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.65+knn_targetwise_guarded:0.35,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:anchor:0.80+knn_targetwise_guarded:0.20,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:ridge_residual_full:0.20+knn_targetwise_guarded:0.80,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:ridge_residual_full:0.35+knn_targetwise_guarded:0.65,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:ridge_residual_full:0.50+knn_targetwise_guarded:0.50,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:ridge_residual_full:0.65+knn_targetwise_guarded:0.35,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:ridge_residual_full:0.80+knn_targetwise_guarded:0.20,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:ridge_residual_full:0.20+knn_targetwise_guarded:0.80,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:ridge_residual_full:0.35+knn_targetwise_guarded:0.65,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:ridge_residual_full:0.50+knn_targetwise_guarded:0.50,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:ridge_residual_full:0.65+knn_targetwise_guarded:0.35,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,logit:ridge_residual_full:0.80+knn_targetwise_guarded:0.20,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534
Q3,arith:anchor:0.80+ridge_residual_composite:0.20,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953764,0.0004364860187840991,0.032926796308986636,0.6441319829613709,0.6947588515180761,0.6727156358817842,0.6959882780953764,0.6138336233087336,0.6344624227124179
Q3,arith:ridge_residual_composite:0.20+ridge_residual_full:0.80,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953764,0.0004364860187840991,0.03292679630898665,0.6441319829613709,0.6947588515180763,0.6727156358817841,0.6959882780953764,0.6138336233087336,0.6344624227124179
Q3,arith:ridge_residual_composite:0.20+knn_targetwise_guarded:0.80,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953764,0.0004364860187840991,0.03292679630898665,0.6441319829613709,0.6947588515180763,0.6727156358817841,0.6959882780953764,0.6138336233087336,0.6344624227124179
Q3,arith:anchor:0.20+ridge_residual_composite:0.20+knn_targetwise_guarded:0.60,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953763,0.00043648601878398807,0.03292679630898663,0.6441319829613709,0.6947588515180763,0.6727156358817842,0.6959882780953763,0.6138336233087336,0.6344624227124179
Q3,arith:anchor:0.35+ridge_residual_composite:0.20+knn_targetwise_guarded:0.45,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953764,0.0004364860187840991,0.032926796308986636,0.6441319829613709,0.6947588515180761,0.6727156358817842,0.6959882780953764,0.6138336233087336,0.6344624227124179
Q3,arith:anchor:0.50+ridge_residual_composite:0.20+knn_targetwise_guarded:0.30,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953763,0.00043648601878398807,0.0329267963089866,0.6441319829613709,0.6947588515180761,0.6727156358817841,0.6959882780953763,0.6138336233087336,0.6344624227124179
Q3,arith:ridge_residual_full:0.20+ridge_residual_composite:0.20+knn_targetwise_guarded:0.60,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953764,0.0004364860187840991,0.03292679630898666,0.6441319829613709,0.6947588515180763,0.6727156358817842,0.6959882780953764,0.6138336233087336,0.6344624227124179
Q3,arith:ridge_residual_full:0.35+ridge_residual_composite:0.20+knn_targetwise_guarded:0.45,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953763,0.00043648601878398807,0.032926796308986615,0.6441319829613709,0.6947588515180761,0.6727156358817842,0.6959882780953763,0.6138336233087336,0.6344624227124179
Q3,arith:ridge_residual_full:0.50+ridge_residual_composite:0.20+knn_targetwise_guarded:0.30,0.6627874397411178,0.6344624227124179,0.00010689361291704724,-0.0002295855283355186,0.6959882780953763,0.00043648601878398807,0.0329267963089866,0.6441319829613709,0.6947588515180761,0.6727156358817841,0.6959882780953763,0.6138336233087336,0.6344624227124179
Q3,logit:anchor:0.80+ridge_residual_composite:0.20,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:ridge_residual_composite:0.20+ridge_residual_full:0.80,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:ridge_residual_composite:0.20+knn_targetwise_guarded:0.80,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:anchor:0.20+ridge_residual_composite:0.20+knn_targetwise_guarded:0.60,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:anchor:0.35+ridge_residual_composite:0.20+knn_targetwise_guarded:0.45,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:anchor:0.50+ridge_residual_composite:0.20+knn_targetwise_guarded:0.30,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:ridge_residual_full:0.20+ridge_residual_composite:0.20+knn_targetwise_guarded:0.60,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:ridge_residual_full:0.35+ridge_residual_composite:0.20+knn_targetwise_guarded:0.45,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,logit:ridge_residual_full:0.50+ridge_residual_composite:0.20+knn_targetwise_guarded:0.30,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786
Q3,arith:anchor:0.65+ridge_residual_composite:0.35,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487367,0.6440902688382478,0.6949537274190358,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,arith:ridge_residual_composite:0.35+ridge_residual_full:0.65,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487367,0.6440902688382478,0.6949537274190358,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,arith:ridge_residual_composite:0.35+knn_targetwise_guarded:0.65,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487367,0.6440902688382478,0.6949537274190358,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,arith:anchor:0.20+ridge_residual_composite:0.35+knn_targetwise_guarded:0.45,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487369,0.6440902688382478,0.6949537274190359,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,arith:anchor:0.35+ridge_residual_composite:0.35+knn_targetwise_guarded:0.30,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487367,0.6440902688382478,0.6949537274190358,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,arith:ridge_residual_full:0.20+ridge_residual_composite:0.35+knn_targetwise_guarded:0.45,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487369,0.6440902688382478,0.6949537274190359,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,arith:ridge_residual_full:0.35+ridge_residual_composite:0.35+knn_targetwise_guarded:0.30,0.6628735394786643,0.6342966218272024,0.00019299335046363275,-0.00039538641355107984,0.6963259104491054,0.0007741183725130663,0.03303795751487367,0.6440902688382478,0.6949537274190358,0.6726887934669996,0.6963259104491054,0.6139111591237377,0.6342966218272024
Q3,logit:anchor:0.65+ridge_residual_composite:0.35,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.03304279157682649,0.6440861789538022,0.694957283704453,0.6726894443461963,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,logit:ridge_residual_composite:0.35+ridge_residual_full:0.65,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.03304279157682649,0.6440861789538022,0.694957283704453,0.6726894443461963,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,logit:ridge_residual_composite:0.35+knn_targetwise_guarded:0.65,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.03304279157682649,0.6440861789538022,0.694957283704453,0.6726894443461963,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,logit:anchor:0.20+ridge_residual_composite:0.35+knn_targetwise_guarded:0.45,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.0330427915768265,0.6440861789538022,0.694957283704453,0.6726894443461964,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,logit:anchor:0.35+ridge_residual_composite:0.35+knn_targetwise_guarded:0.30,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.03304279157682649,0.6440861789538022,0.694957283704453,0.6726894443461963,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,logit:ridge_residual_full:0.20+ridge_residual_composite:0.35+knn_targetwise_guarded:0.45,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.0330427915768265,0.6440861789538022,0.694957283704453,0.6726894443461964,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,logit:ridge_residual_full:0.35+ridge_residual_composite:0.35+knn_targetwise_guarded:0.30,0.662875744974904,0.6342882735941778,0.0001951988467032706,-0.0004037346465756153,0.6963399809142395,0.0007881888376471968,0.03304279157682649,0.6440861789538022,0.694957283704453,0.6726894443461963,0.6963399809142395,0.6139118931354032,0.6342882735941778
Q3,arith:anchor:0.50+ridge_residual_composite:0.50,0.6629647733259225,0.6341362826709488,0.00028422719772180915,-0.0005557255698046548,0.6966726068921829,0.001120814815590565,0.03315093624610078,0.6440590423721015,0.6951531848780705,0.6726659522450722,0.6966726068921829,0.6139914323670782,0.6341362826709488
Q3,arith:ridge_residual_composite:0.50+knn_targetwise_guarded:0.50,0.6629647733259225,0.6341362826709488,0.00028422719772180915,-0.0005557255698046548,0.6966726068921829,0.001120814815590565,0.03315093624610078,0.6440590423721015,0.6951531848780705,0.6726659522450722,0.6966726068921829,0.6139914323670782,0.6341362826709488
Q3,arith:anchor:0.20+ridge_residual_composite:0.50+knn_targetwise_guarded:0.30,0.6629647733259225,0.6341362826709489,0.00028422719772180915,-0.0005557255698045438,0.6966726068921829,0.001120814815590565,0.03315093624610078,0.6440590423721017,0.6951531848780708,0.6726659522450722,0.6966726068921829,0.6139914323670783,0.6341362826709489
Q3,arith:ridge_residual_full:0.20+ridge_residual_composite:0.50+knn_targetwise_guarded:0.30,0.6629647733259225,0.6341362826709489,0.00028422719772180915,-0.0005557255698045438,0.6966726068921829,0.001120814815590565,0.03315093624610078,0.6440590423721017,0.6951531848780708,0.6726659522450722,0.6966726068921829,0.6139914323670783,0.6341362826709489
Q3,arith:ridge_residual_composite:0.50+ridge_residual_full:0.50,0.6629647733259226,0.6341362826709488,0.0002842271977219202,-0.0005557255698046548,0.6966726068921829,0.001120814815590565,0.03315093624610075,0.6440590423721017,0.6951531848780705,0.6726659522450722,0.6966726068921829,0.6139914323670783,0.6341362826709488
Q3,logit:anchor:0.50+ridge_residual_composite:0.50,0.6629673198798526,0.634127118804518,0.0002867737516518698,-0.0005648894362354495,0.6966886610273398,0.0011368689507474938,0.03315639245658135,0.6440547401609896,0.6951571197228327,0.6726666561971383,0.6966886610273398,0.613992248236648,0.634127118804518
Q3,logit:ridge_residual_composite:0.50+ridge_residual_full:0.50,0.6629673198798526,0.634127118804518,0.0002867737516518698,-0.0005648894362354495,0.6966886610273398,0.0011368689507474938,0.03315639245658137,0.6440547401609896,0.6951571197228328,0.6726666561971383,0.6966886610273398,0.613992248236648,0.634127118804518
Q3,logit:ridge_residual_composite:0.50+knn_targetwise_guarded:0.50,0.6629673198798526,0.634127118804518,0.0002867737516518698,-0.0005648894362354495,0.6966886610273398,0.0011368689507474938,0.03315639245658135,0.6440547401609896,0.6951571197228327,0.6726666561971383,0.6966886610273398,0.613992248236648,0.634127118804518
Q3,logit:anchor:0.20+ridge_residual_composite:0.50+knn_targetwise_guarded:0.30,0.6629673198798526,0.634127118804518,0.0002867737516518698,-0.0005648894362354495,0.6966886610273398,0.0011368689507474938,0.03315639245658135,0.6440547401609896,0.6951571197228327,0.6726666561971383,0.6966886610273398,0.613992248236648,0.634127118804518
Q3,logit:ridge_residual_full:0.20+ridge_residual_composite:0.50+knn_targetwise_guarded:0.30,0.6629673198798526,0.634127118804518,0.0002867737516518698,-0.0005648894362354495,0.6966886610273398,0.0011368689507474938,0.03315639245658135,0.6440547401609896,0.6951571197228327,0.6726666561971383,0.6966886610273398,0.613992248236648,0.634127118804518
Q3,arith:ridge_residual_full:0.80+ridge_residual_last:0.20,0.6630153035655812,0.6340765764277616,0.00033475743738053954,-0.0006154318129918401,0.6968292844700513,0.0012774923934589788,0.033200404741482045,0.6440637897218183,0.695268663486919,0.6726490115887214,0.6968292844700513,0.6140419504280915,0.6340765764277616
Q3,arith:ridge_residual_last:0.20+knn_targetwise_guarded:0.80,0.6630153035655812,0.6340765764277616,0.00033475743738053954,-0.0006154318129918401,0.6968292844700513,0.0012774923934589788,0.03320040474148201,0.6440637897218183,0.6952686634869187,0.6726490115887215,0.6968292844700513,0.6140419504280915,0.6340765764277616
Q3,arith:anchor:0.80+ridge_residual_last:0.20,0.6630153035655812,0.6340765764277617,0.00033475743738053954,-0.0006154318129917291,0.6968292844700513,0.0012774923934589788,0.033200404741482024,0.6440637897218184,0.695268663486919,0.6726490115887214,0.6968292844700513,0.6140419504280915,0.6340765764277617
Q3,logit:anchor:0.80+ridge_residual_last:0.20,0.6630309983831891,0.6340236280860649,0.00035045225498842036,-0.0006683801546885082,0.6969246987739152,0.0013729066973228177,0.033232624924123655,0.6440400797987409,0.6952925033752645,0.6726536143988636,0.6969246987739152,0.6140472600227282,0.6340236280860649
Q3,logit:ridge_residual_full:0.80+ridge_residual_last:0.20,0.6630309983831891,0.6340236280860649,0.00035045225498842036,-0.0006683801546885082,0.6969246987739152,0.0013729066973228177,0.033232624924123655,0.6440400797987409,0.6952925033752645,0.6726536143988636,0.6969246987739152,0.6140472600227282,0.6340236280860649
Q3,logit:ridge_residual_last:0.20+knn_targetwise_guarded:0.80,0.6630309983831891,0.6340236280860649,0.00035045225498842036,-0.0006683801546885082,0.6969246987739152,0.0013729066973228177,0.033232624924123655,0.6440400797987409,0.6952925033752645,0.6726536143988636,0.6969246987739152,0.6140472600227282,0.6340236280860649
Q3,arith:anchor:0.35+ridge_residual_composite:0.65,0.6630611917487587,0.6339813935507957,0.00038064562055795115,-0.0007106146899577004,0.6970286223059353,0.0014768302293429736,0.03326578828941728,0.6440383692564655,0.6953572373738838,0.6726471080451808,0.6970286223059353,0.6140744471381433,0.6339813935507957
Q3,arith:ridge_residual_composite:0.65+ridge_residual_full:0.35,0.6630611917487587,0.6339813935507957,0.00038064562055795115,-0.0007106146899577004,0.6970286223059354,0.0014768302293430846,0.0332657882894173,0.6440383692564655,0.6953572373738838,0.6726471080451808,0.6970286223059354,0.6140744471381433,0.6339813935507957
Q3,arith:ridge_residual_composite:0.65+knn_targetwise_guarded:0.35,0.6630611917487587,0.6339813935507957,0.00038064562055795115,-0.0007106146899577004,0.6970286223059353,0.0014768302293429736,0.03326578828941728,0.6440383692564655,0.6953572373738838,0.6726471080451808,0.6970286223059353,0.6140744471381433,0.6339813935507957
Q3,logit:anchor:0.35+ridge_residual_composite:0.65,0.6630636245468681,0.6339730645679271,0.0003830784186673597,-0.0007189436728263221,0.6970437862860087,0.0014919942094163696,0.03327088843294998,0.6440346352015119,0.6953608429905356,0.6726477388105425,0.6970437862860087,0.6140751983383274,0.6339730645679271
Q3,logit:ridge_residual_composite:0.65+ridge_residual_full:0.35,0.6630636245468681,0.6339730645679271,0.0003830784186673597,-0.0007189436728263221,0.6970437862860087,0.0014919942094163696,0.03327088843294994,0.6440346352015119,0.6953608429905356,0.6726477388105425,0.6970437862860087,0.6140751983383275,0.6339730645679271
Q3,logit:ridge_residual_composite:0.65+knn_targetwise_guarded:0.35,0.6630636245468681,0.6339730645679271,0.0003830784186673597,-0.0007189436728263221,0.6970437862860087,0.0014919942094163696,0.03327088843294998,0.6440346352015119,0.6953608429905356,0.6726477388105425,0.6970437862860087,0.6140751983383274,0.6339730645679271
Q3,arith:anchor:0.20+ridge_residual_composite:0.80,0.6631628491952316,0.6338319435380253,0.0004823030670308981,-0.0008600647027281472,0.6973942298888364,0.0018424378122440244,0.03338257420105184,0.6440283217024645,0.6955658988720812,0.6726322571119315,0.6973942298888364,0.6141602078777039,0.6338319435380253
