action_key,target,source,mode,alpha,threshold,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,risk_proxy,base_positive_rate,up_n,down_n,up_precision_actual_1,down_precision_actual_0,up_lift_vs_base,down_lift_vs_base0,up_logloss_gain_vs_anchor,down_logloss_gain_vs_anchor
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::down_thr::a0.75::t0.03,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,down_thr,0.75,0.03,0.5594776931154645,0.6037899114710652,-0.0006427125742437534,-0.0190254114243682,0.014205699026575225,-0.014205699026575225,0.0,0.244,0.0,0.5647058823529412,0,25,,0.56,,0.12470588235294122,,0.0646863988428518
S2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::down_thr::a0.75::t0.03,S2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,down_thr,0.75,0.03,0.5594776931154645,0.6037899114710652,-0.0006427125742437534,-0.0190254114243682,0.014205699026575225,-0.014205699026575225,0.0,0.244,0.0,0.5647058823529412,0,25,,0.56,,0.12470588235294122,,0.0646863988428518
S2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down_thr::a0.75::t0.08,S2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down_thr,0.75,0.08,0.566335849685701,0.6041479574174924,0.006215443995992831,-0.01866736547794101,0.02838599876667118,-0.02838599876667118,0.0,0.292,0.0,0.5647058823529412,0,19,,0.631578947368421,,0.1962848297213622,,0.08351189819078855
S2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down_thr::a0.75::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down_thr,0.75,0.08,0.5561646851526553,0.6043174319017413,-0.003955720537052954,-0.018497890993692145,0.014944193219352796,-0.014944193219352796,0.0,0.192,0.0,0.5647058823529412,0,13,,0.6923076923076923,,0.25701357466063346,,0.12094774880490969
S2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::damped::a0.5::t0.03,S2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,damped,0.5,0.03,0.5579964694897749,0.6043854521849916,-0.0021239361999333406,-0.018429870710441776,0.022629526442175574,-0.020792155145688246,0.008,0.548,0.0,0.5647058823529412,25,31,0.72,0.6129032258064516,0.1552941176470588,0.1776091081593928,-0.0011798922858820692,0.052670463134055115
S2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::damped::a0.5::t0.05,S2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,damped,0.5,0.05,0.5579964694897749,0.6043854521849916,-0.0021239361999333406,-0.018429870710441776,0.022629526442175574,-0.020792155145688246,0.0,0.388,0.0,0.5647058823529412,14,23,0.6428571428571429,0.7391304347826086,0.07815126050420174,0.3038363171355498,-0.014814263350949665,0.0743263253655793
S2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::damped::a0.5::t0.08,S2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,damped,0.5,0.08,0.5579964694897749,0.6043854521849916,-0.0021239361999333406,-0.018429870710441776,0.022629526442175574,-0.020792155145688246,0.0,0.192,0.0,0.5647058823529412,6,13,0.6666666666666666,0.6923076923076923,0.10196078431372546,0.25701357466063346,-0.029397432532557787,0.08764767216473568
S2::constrained_target_blend_logit_newton/full::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/full,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p002::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p002,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p004::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p004,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p006::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p006,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p008::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p008,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p75::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p75,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a1::down_thr::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a1,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::pattern_safe_candidates_20260622/q1_s2down_only::down_thr::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down_only,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::pattern_safe_candidates_20260622/q1_s2down_s4full::down_thr::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down_s4full,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::pattern_safe_candidates_20260622/q1_s2down_s4up::down_thr::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2down_s4up,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::pattern_safe_candidates_20260622/q1_s2full_s4up::down_thr::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2full_s4up,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::pattern_safe_candidates_20260622/s2down_only_noq1::down_thr::a0.5::t0.05,S2,pattern_safe_candidates_20260622/s2down_only_noq1,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::pattern_safe_candidates_20260622/s2down_s4up_noq1::down_thr::a0.5::t0.05,S2,pattern_safe_candidates_20260622/s2down_s4up_noq1,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::down_thr::a0.5::t0.05,S2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::residual_single_model_opt_ridge_logit_newton/ridge_residual_full::down_thr::a0.5::t0.05,S2,residual_single_model_opt_ridge_logit_newton/ridge_residual_full,down_thr,0.5,0.05,0.5559299321922258,0.604478701892653,-0.004190473497482472,-0.01833662100278044,0.0059157882081317245,-0.0059157882081317245,0.0,0.08,0.0,0.5647058823529412,0,19,,0.5789473684210527,,0.14365325077399382,,0.08203225185454416
S2::constrained_target_blend_logit_newton/full::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/full,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p002,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p004::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p004,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p006::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p006,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/last_guard_0p008::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/last_guard_0p008,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p75::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p75,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/positive_last_penalty_a1::damped::a0.5::t0.05,S2,constrained_target_blend_logit_newton/positive_last_penalty_a1,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::pattern_safe_candidates_20260622/q1_s2full_s4up::damped::a0.5::t0.05,S2,pattern_safe_candidates_20260622/q1_s2full_s4up,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::damped::a0.5::t0.05,S2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::residual_single_model_opt_ridge_logit_newton/ridge_residual_full::damped::a0.5::t0.05,S2,residual_single_model_opt_ridge_logit_newton/ridge_residual_full,damped,0.5,0.05,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.044,0.08,0.003142857142857144,0.5647058823529412,7,19,0.42857142857142855,0.5789473684210527,-0.13613445378151262,0.14365325077399382,-0.0238108698809649,0.08203225185454416
S2::constrained_target_blend_logit_newton/full::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/full,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/last_guard_0::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/last_guard_0,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/last_guard_0p002,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/last_guard_0p004::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/last_guard_0p004,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/last_guard_0p006::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/last_guard_0p006,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/last_guard_0p008::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/last_guard_0p008,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p75::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p75,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/positive_last_penalty_a1::damped::a0.5::t0.08,S2,constrained_target_blend_logit_newton/positive_last_penalty_a1,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::pattern_safe_candidates_20260622/q1_s2full_s4up::damped::a0.5::t0.08,S2,pattern_safe_candidates_20260622/q1_s2full_s4up,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::damped::a0.5::t0.08,S2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::residual_single_model_opt_ridge_logit_newton/ridge_residual_full::damped::a0.5::t0.08,S2,residual_single_model_opt_ridge_logit_newton/ridge_residual_full,damped,0.5,0.08,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.008,0.04,0.004,0.5647058823529412,2,9,0.0,0.7777777777777778,-0.5647058823529412,0.34248366013071896,-0.12970282934508548,0.12822458910636608
S2::constrained_target_blend_logit_newton/full::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/full,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/last_guard_0::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/last_guard_0,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/last_guard_0p002,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/last_guard_0p004::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/last_guard_0p004,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/last_guard_0p006::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/last_guard_0p006,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/last_guard_0p008::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/last_guard_0p008,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p5::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p5,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/positive_last_penalty_a0p75::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/positive_last_penalty_a0p75,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::constrained_target_blend_logit_newton/positive_last_penalty_a1::damped::a0.5::t0.03,S2,constrained_target_blend_logit_newton/positive_last_penalty_a1,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::pattern_safe_candidates_20260622/q1_s2full_s4up::damped::a0.5::t0.03,S2,pattern_safe_candidates_20260622/q1_s2full_s4up,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::damped::a0.5::t0.03,S2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::residual_single_model_opt_ridge_logit_newton/ridge_residual_full::damped::a0.5::t0.03,S2,residual_single_model_opt_ridge_logit_newton/ridge_residual_full,damped,0.5,0.03,0.5548108956169747,0.6047017055687254,-0.005309510072733503,-0.01811361732670802,0.015783899408357085,-0.0046850356337858785,0.108,0.168,0.010799999999999997,0.5647058823529412,10,34,0.4,0.5,-0.16470588235294115,0.06470588235294117,-0.022742289953362062,0.04988117932500053
S2::residual_single_model_opt_hist_gb/hist_gb_residual_full::down::a1::t0.03,S2,residual_single_model_opt_hist_gb/hist_gb_residual_full,down,1.0,0.03,0.5585359409097587,0.6048809655181887,-0.001584464779949557,-0.017934357377244692,0.019298525150161696,-0.019298525150161696,0.0,0.276,0.0,0.5647058823529412,0,17,,0.7058823529411765,,0.2705882352941177,,0.07116368904823542
